"FI.10_0.01","FI.10_0.05","FI.10_0.1","FI.10_0.15","FI.10_0.2","FI.10_0.3","FI.20_0.01","FI.20_0.05","FI.20_0.1","FI.20_0.15","FI.20_0.2","FI.20_0.3","FI.5_0.01","FI.5_0.05","FI.5_0.1","FI.5_0.15","FI.5_0.2","FI.5_0.3","FI200_0.01","FI200_0.05","FI200_0.1","FI200_0.15","FI200_0.2","FI200_0.3","FI40_0.01","FI40_0.05","FI40_0.1","FI40_0.15","FI40_0.2","FI40_0.3","FI80_0.01","FI80_0.05","FI80_0.1","FI80_0.15","FI80_0.2","FI80_0.3"
0.0111111111111111,-0.121212121212121,0.290909090909091,-0.0208333333333333,-0.548262548262548,-0.236111111111111,-0.19,-0.114285714285714,0.116666666666667,-0.315384615384615,0.96551724137931,-0.246376811594203,0,-0.1,-0.1,0.2,0,0,NA,NA,NA,NA,NA,NA,-0.0606758832565284,0.0854341736694678,-0.56530612244898,-0.406382978723404,-0.482269503546099,0.977777777777778,-0.0304577464788732,-0.253099173553719,-0.651282051282051,-0.399691358024691,-0.250440917107584,-0.529411764705882
0,0.1,0.214285714285714,0.05,0.966666666666667,-0.235294117647059,-0.0184210526315789,-0.103896103896104,-0.197916666666667,-0.471428571428571,-0.155172413793103,-0.383333333333333,0,0,0,-0.19047619047619,0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,-0.158139534883721,-0.0611995104039168,0.553191489361702,-0.373927958833619,-0.452380952380952,0.343137254901961,-0.0693181818181818,0.239506172839506,-0.521603331598126,-0.323484848484848,-0.581896551724138,-0.507867132867133
-0.0808080808080808,-0.025,-0.2,-0.188034188034188,-0.145454545454545,0.916666666666667,-0.212121212121212,0.00625,-0.225,-0.0793650793650794,-0.28030303030303,-0.22,0,0,0.277777777777778,0,-0.208333333333333,0.133333333333333,NA,NA,NA,NA,NA,NA,-0.12962962962963,-0.204365079365079,0.0222222222222222,-0.571969696969697,0,-0.25609756097561,-0.076882290562036,-0.134688346883469,-0.328571428571429,-0.637535014005602,-0.565420560747664,0.106779661016949
0.0681818181818182,-0.0333333333333333,-0.229166666666667,0.1,-0.0363636363636364,-0.19047619047619,-0.0653846153846154,-0.0555555555555556,-0.0869565217391304,-0.4,-0.440909090909091,0.108695652173913,0,0.2,0.4,0,-0.142857142857143,-0.208333333333333,NA,NA,NA,NA,NA,NA,0.0532608695652174,-0.0407894736842105,-0.340909090909091,-0.318452380952381,-0.677186061801446,-0.475352112676056,-0.0923822251921149,-0.163928571428571,-0.313425925925926,-0.321428571428571,-0.532687651331719,-0.412280701754386
-0.0142857142857143,-0.0333333333333333,0.075,-0.0714285714285714,-0.308823529411765,0.133333333333333,0.0676470588235294,0.0863636363636364,-0.318181818181818,-0.199074074074074,-0.108695652173913,-0.616588419405321,-0.1,0,0.1,-0.166666666666667,0,-0.0833333333333333,NA,NA,NA,NA,NA,NA,0.126829268292683,0.0153225806451613,-0.325581395348837,0.75,0.0294117647058824,0.201834862385321,0.0582273816104662,-0.0968660968660969,-0.393687707641196,-0.403738317757009,-0.482635342185904,-0.400562851782364
0.0333333333333333,-0.075,-0.05,-0.263157894736842,-0.272727272727273,-0.267543859649123,-0.103333333333333,-0.208333333333333,-0.2125,0,-0.204545454545455,-0.396825396825397,0,0,-0.0833333333333333,0.25,0,-0.208333333333333,NA,NA,NA,NA,NA,NA,0.0236111111111111,-0.188505747126437,-0.441923774954628,-0.47843137254902,-0.230909090909091,-0.541176470588235,-0.0725806451612903,-0.186071428571429,-0.373711340206186,-0.365671641791045,-0.425,-0.685823754789272
0.0606060606060606,-0.211538461538462,0.0714285714285714,0.0111111111111111,-0.15,-0.166666666666667,-0.00789473684210526,-0.00384615384615385,-0.25,-0.0535714285714286,-0.371794871794872,-0.06,-0.1,-0.1,-0.1,0,0.2,0.266666666666667,NA,NA,NA,NA,NA,NA,-0.0616666666666667,-0.137962962962963,-0.156448202959831,-0.108465608465608,-0.39323467230444,-0.380952380952381,-0.0486111111111111,-0.234567901234568,-0.63956043956044,-0.51038961038961,-0.375,-0.524390243902439
0,-0.121212121212121,-0.0909090909090909,-0.235294117647059,-0.111111111111111,-0.225490196078431,-0.269047619047619,-0.199134199134199,0.364285714285714,-0.337962962962963,-0.301075268817204,0.133333333333333,0,0,-0.166666666666667,-0.166666666666667,0,0,NA,NA,NA,NA,NA,NA,0.0638888888888889,-0.149390243902439,-0.166112956810631,-0.453846153846154,-0.0952380952380952,0.976744186046512,-0.00714285714285714,-0.251506024096386,0.992,0.344827586206897,-0.541218637992832,-0.57201646090535
0.0142857142857143,-0.181818181818182,-0.323809523809524,-0.145454545454545,-0.0363636363636364,0.2,0.019047619047619,-0.25,-0.291666666666667,0.125,-0.16304347826087,-0.246666666666667,0,0.266666666666667,-0.1,0.4,-0.0416666666666667,-0.0833333333333333,NA,NA,NA,NA,NA,NA,-0.0835714285714286,-0.155,-0.228291316526611,0.528571428571429,-0.591452991452991,-0.126086956521739,-0.0971463266545234,-0.312896405919662,-0.248689138576779,-0.532312925170068,0.00766283524904215,-0.615384615384615
-0.181818181818182,-0.0428571428571429,0,0.0666666666666667,0.0428571428571429,-0.233333333333333,-0.0863636363636364,-0.0869565217391304,-0.169312169312169,-0.0974025974025974,-0.309178743961353,-0.377551020408163,0.2,-0.0833333333333333,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,0,-0.0429292929292929,-0.162525879917184,-0.175609756097561,-0.159468438538206,-0.574955908289242,0.0840116279069767,0.00281425891181989,-0.389423076923077,-0.333333333333333,-0.680851063829787,-0.185046728971963
